need header,,,,,,,,,,,,,,# obs,maxent run (1=yes),# of asciis produced
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Trigonoceps,Trigonoceps,occipitalis,393,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Stephanoaetus,Stephanoaetus,coronatus,431,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Polyboroides,Polyboroides,typus,1268,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Polyboroides,Polyboroides,radiatus,67,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Torgos,Torgos,tracheliotus,779,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,fulvus,1327,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,africanus,1174,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,coprotheres,693,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,rueppellii,194,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,bengalensis,108,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,himalayensis,191,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,indicus,55,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,Gyps,tenuirostris,31,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Terathopius,Terathopius,ecaudatus,855,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanoides,Elanoides,forficatus,2637,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Rostrhamus,Rostrhamus,sociabilis,1261,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliastur,Haliastur,sphenurus,4848,1,532
,rdsi,vol08,wallace2,W2,models,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliastur,Haliastur,indus,917,1,532
