id,type,shapefile_id,name,sql
110,IBRA,34,Geraldton Sandplains,"insert into regions values(110,null,34,'Geraldton Sandplains','Geraldton Sandplains',null,null,1,0,'IBRA');"
111,IBRA,35,Gulf Fall and Uplands,"insert into regions values(111,null,35,'Gulf Fall and Uplands','Gulf Fall and Uplands',null,null,1,0,'IBRA');"
112,IBRA,36,Gibson Desert,"insert into regions values(112,null,36,'Gibson Desert','Gibson Desert',null,null,1,0,'IBRA');"
113,IBRA,37,Great Sandy Desert,"insert into regions values(113,null,37,'Great Sandy Desert','Great Sandy Desert',null,null,1,0,'IBRA');"
114,IBRA,38,Gulf Coastal,"insert into regions values(114,null,38,'Gulf Coastal','Gulf Coastal',null,null,1,0,'IBRA');"
115,IBRA,39,Gulf Plains,"insert into regions values(115,null,39,'Gulf Plains','Gulf Plains',null,null,1,0,'IBRA');"
116,IBRA,40,Great Victoria Desert,"insert into regions values(116,null,40,'Great Victoria Desert','Great Victoria Desert',null,null,1,0,'IBRA');"
117,IBRA,41,Hampton,"insert into regions values(117,null,41,'Hampton','Hampton',null,null,1,0,'IBRA');"
118,IBRA,42,Indian Tropical Islands,"insert into regions values(118,null,42,'Indian Tropical Islands','Indian Tropical Islands',null,null,1,0,'IBRA');"
119,IBRA,43,Jarrah Forest,"insert into regions values(119,null,43,'Jarrah Forest','Jarrah Forest',null,null,1,0,'IBRA');"
120,IBRA,44,Kanmantoo,"insert into regions values(120,null,44,'Kanmantoo','Kanmantoo',null,null,1,0,'IBRA');"
121,IBRA,45,King,"insert into regions values(121,null,45,'King','King',null,null,1,0,'IBRA');"
122,IBRA,46,Little Sandy Desert,"insert into regions values(122,null,46,'Little Sandy Desert','Little Sandy Desert',null,null,1,0,'IBRA');"
123,IBRA,47,MacDonnell Ranges,"insert into regions values(123,null,47,'MacDonnell Ranges','MacDonnell Ranges',null,null,1,0,'IBRA');"
124,IBRA,48,Mallee,"insert into regions values(124,null,48,'Mallee','Mallee',null,null,1,0,'IBRA');"
125,IBRA,49,Murray Darling Depression,"insert into regions values(125,null,49,'Murray Darling Depression','Murray Darling Depression',null,null,1,0,'IBRA');"
126,IBRA,50,Mitchell Grass Downs,"insert into regions values(126,null,50,'Mitchell Grass Downs','Mitchell Grass Downs',null,null,1,0,'IBRA');"
127,IBRA,51,Mount Isa Inlier,"insert into regions values(127,null,51,'Mount Isa Inlier','Mount Isa Inlier',null,null,1,0,'IBRA');"
128,IBRA,52,Mulga Lands,"insert into regions values(128,null,52,'Mulga Lands','Mulga Lands',null,null,1,0,'IBRA');"
129,IBRA,53,Murchison,"insert into regions values(129,null,53,'Murchison','Murchison',null,null,1,0,'IBRA');"
130,IBRA,54,Nandewar,"insert into regions values(130,null,54,'Nandewar','Nandewar',null,null,1,0,'IBRA');"
131,IBRA,55,Naracoorte Coastal Plain,"insert into regions values(131,null,55,'Naracoorte Coastal Plain','Naracoorte Coastal Plain',null,null,1,0,'IBRA');"
132,IBRA,56,New England Tablelands,"insert into regions values(132,null,56,'New England Tablelands','New England Tablelands',null,null,1,0,'IBRA');"
133,IBRA,57,NSW North Coast,"insert into regions values(133,null,57,'NSW North Coast','NSW North Coast',null,null,1,0,'IBRA');"
134,IBRA,58,Northern Kimberley,"insert into regions values(134,null,58,'Northern Kimberley','Northern Kimberley',null,null,1,0,'IBRA');"
135,IBRA,59,NSW South Western Slopes,"insert into regions values(135,null,59,'NSW South Western Slopes','NSW South Western Slopes',null,null,1,0,'IBRA');"
136,IBRA,60,Nullarbor,"insert into regions values(136,null,60,'Nullarbor','Nullarbor',null,null,1,0,'IBRA');"
137,IBRA,61,Ord Victoria Plain,"insert into regions values(137,null,61,'Ord Victoria Plain','Ord Victoria Plain',null,null,1,0,'IBRA');"
138,IBRA,62,Pine Creek,"insert into regions values(138,null,62,'Pine Creek','Pine Creek',null,null,1,0,'IBRA');"
139,IBRA,63,Pilbara,"insert into regions values(139,null,63,'Pilbara','Pilbara',null,null,1,0,'IBRA');"
140,IBRA,64,Pacific Subtropical Islands,"insert into regions values(140,null,64,'Pacific Subtropical Islands','Pacific Subtropical Islands',null,null,1,0,'IBRA');"
141,IBRA,65,Riverina,"insert into regions values(141,null,65,'Riverina','Riverina',null,null,1,0,'IBRA');"
142,IBRA,66,Subantarctic Islands,"insert into regions values(142,null,66,'Subantarctic Islands','Subantarctic Islands',null,null,1,0,'IBRA');"
143,IBRA,67,South East Coastal Plain,"insert into regions values(143,null,67,'South East Coastal Plain','South East Coastal Plain',null,null,1,0,'IBRA');"
144,IBRA,68,South East Corner,"insert into regions values(144,null,68,'South East Corner','South East Corner',null,null,1,0,'IBRA');"
145,IBRA,69,South Eastern Highlands,"insert into regions values(145,null,69,'South Eastern Highlands','South Eastern Highlands',null,null,1,0,'IBRA');"
146,IBRA,70,South Eastern Queensland,"insert into regions values(146,null,70,'South Eastern Queensland','South Eastern Queensland',null,null,1,0,'IBRA');"
147,IBRA,71,Simpson Strzelecki Dunefields,"insert into regions values(147,null,71,'Simpson Strzelecki Dunefields','Simpson Strzelecki Dunefields',null,null,1,0,'IBRA');"
148,IBRA,72,Stony Plains,"insert into regions values(148,null,72,'Stony Plains','Stony Plains',null,null,1,0,'IBRA');"
149,IBRA,73,Sturt Plateau,"insert into regions values(149,null,73,'Sturt Plateau','Sturt Plateau',null,null,1,0,'IBRA');"
150,IBRA,74,Southern Volcanic Plain,"insert into regions values(150,null,74,'Southern Volcanic Plain','Southern Volcanic Plain',null,null,1,0,'IBRA');"
151,IBRA,75,Swan Coastal Plain,"insert into regions values(151,null,75,'Swan Coastal Plain','Swan Coastal Plain',null,null,1,0,'IBRA');"
152,IBRA,76,Sydney Basin,"insert into regions values(152,null,76,'Sydney Basin','Sydney Basin',null,null,1,0,'IBRA');"
153,IBRA,77,Tanami,"insert into regions values(153,null,77,'Tanami','Tanami',null,null,1,0,'IBRA');"
154,IBRA,78,Tasmanian Central Highlands,"insert into regions values(154,null,78,'Tasmanian Central Highlands','Tasmanian Central Highlands',null,null,1,0,'IBRA');"
155,IBRA,79,Tiwi Cobourg,"insert into regions values(155,null,79,'Tiwi Cobourg','Tiwi Cobourg',null,null,1,0,'IBRA');"
156,IBRA,80,Tasmanian Northern Midlands,"insert into regions values(156,null,80,'Tasmanian Northern Midlands','Tasmanian Northern Midlands',null,null,1,0,'IBRA');"
157,IBRA,81,Tasmanian Northern Slopes,"insert into regions values(157,null,81,'Tasmanian Northern Slopes','Tasmanian Northern Slopes',null,null,1,0,'IBRA');"
158,IBRA,82,Tasmanian South East,"insert into regions values(158,null,82,'Tasmanian South East','Tasmanian South East',null,null,1,0,'IBRA');"
159,IBRA,83,Tasmanian Southern Ranges,"insert into regions values(159,null,83,'Tasmanian Southern Ranges','Tasmanian Southern Ranges',null,null,1,0,'IBRA');"
160,IBRA,84,Tasmanian West,"insert into regions values(160,null,84,'Tasmanian West','Tasmanian West',null,null,1,0,'IBRA');"
161,IBRA,85,Victoria Bonaparte,"insert into regions values(161,null,85,'Victoria Bonaparte','Victoria Bonaparte',null,null,1,0,'IBRA');"
162,IBRA,86,Victorian Midlands,"insert into regions values(162,null,86,'Victorian Midlands','Victorian Midlands',null,null,1,0,'IBRA');"
163,IBRA,87,Warren,"insert into regions values(163,null,87,'Warren','Warren',null,null,1,0,'IBRA');"
164,IBRA,88,Wet Tropics,"insert into regions values(164,null,88,'Wet Tropics','Wet Tropics',null,null,1,0,'IBRA');"
165,IBRA,89,Yalgoo,"insert into regions values(165,null,89,'Yalgoo','Yalgoo',null,null,1,0,'IBRA');"
166,subWA,1,Kimberley,"insert into regions values(166,null,1,'Kimberley','Kimberley',null,null,1,0,'subWA');"
167,subNT,1,Top End,"insert into regions values(167,null,1,'Top End','Top End',null,null,1,0,'subNT');"
168,subNT,2,Table Lands,"insert into regions values(168,null,2,'Table Lands','Table Lands',null,null,1,0,'subNT');"
169,subNT,3,Arid Lands,"insert into regions values(169,null,3,'Arid Lands','Arid Lands',null,null,1,0,'subNT');"
170,subNT,4,Gulf Savanna,"insert into regions values(170,null,4,'Gulf Savanna','Gulf Savanna',null,null,1,0,'subNT');"
